station_key,datetime,AirTempCelsius
Harding Cutoff,2020-01-28,1.0452083333333333
Harding Cutoff,2020-01-29,0.7738541666666666
Harding Cutoff,2020-01-30,-0.2129166666666666
Harding Cutoff,2020-01-31,-1.9982291666666667
Harding Cutoff,2020-02-01,5.1428125
Harding Cutoff,2020-02-02,4.5490625
Harding Cutoff,2020-02-03,-4.1171875
Harding Cutoff,2020-02-04,-5.376458333333333
Harding Cutoff,2020-02-05,-7.121041666666667
Harding Cutoff,2020-02-06,-1.9525
Harding Cutoff,2020-02-07,-5.3790625
Harding Cutoff,2020-02-08,-6.773125
Harding Cutoff,2020-02-09,-4.074479166666666
Harding Cutoff,2020-02-10,-4.459791666666667
Harding Cutoff,2020-02-11,-5.036666666666667
Harding Cutoff,2020-02-12,-4.8021875
Harding Cutoff,2020-02-13,-16.8028125
Harding Cutoff,2020-02-14,-6.220416666666667
Harding Cutoff,2020-02-15,-0.8746875000000001
Harding Cutoff,2020-02-16,0.48625
Harding Cutoff,2020-02-17,-1.336666666666667
Harding Cutoff,2020-02-18,-6.988125
Harding Cutoff,2020-02-19,-11.162916666666666
Harding Cutoff,2020-02-20,-7.637395833333334
Harding Cutoff,2020-02-21,-0.4687499999999999
Harding Cutoff,2020-02-22,2.9457291666666667
Harding Cutoff,2020-02-23,1.8044791666666664
Harding Cutoff,2020-02-24,-2.426875
Harding Cutoff,2020-02-25,-4.280520833333333
Harding Cutoff,2020-02-26,-9.643333333333333
Harding Cutoff,2020-02-27,0.4584375
Harding Cutoff,2020-02-28,2.2191666666666667
Harding Cutoff,2020-02-29,5.422604166666667
Harding Cutoff,2020-03-01,1.0345833333333334
Harding Cutoff,2020-03-02,-1.3395833333333331
Harding Cutoff,2020-03-03,1.7744791666666666
Harding Cutoff,2020-03-04,3.31
Harding Cutoff,2020-03-05,1.737291666666667
Harding Cutoff,2020-03-06,3.862083333333333
Harding Cutoff,2020-03-07,10.41875
Harding Cutoff,2020-03-08,4.980104166666667
Harding Cutoff,2020-03-09,-0.8270833333333333
Harding Cutoff,2020-03-10,2.884791666666666
Harding Cutoff,2020-03-11,6.0253125
Harding Cutoff,2020-03-12,2.202395833333333
Harding Cutoff,2020-03-13,-2.4289583333333336
Harding Cutoff,2020-03-14,-4.829583333333334
Harding Cutoff,2020-03-15,-1.5135416666666668
Harding Cutoff,2020-03-16,-5.019166666666667
Harding Cutoff,2020-03-17,-2.59
Harding Cutoff,2020-03-18,0.4740625
Harding Cutoff,2020-03-19,-2.776666666666667
Harding Cutoff,2020-03-20,-9.1228125
Harding Cutoff,2020-03-21,-1.5282291666666667
Harding Cutoff,2020-03-22,2.383645833333333
Harding Cutoff,2020-03-23,3.21125
Harding Cutoff,2020-03-24,6.745833333333334
Harding Cutoff,2020-03-25,1.12625
Harding Cutoff,2020-03-26,-0.8526041666666666
Harding Cutoff,2020-03-27,2.733229166666667
Harding Cutoff,2020-03-28,4.8575
Harding Cutoff,2020-03-29,6.8097916666666665
Harding Cutoff,2020-03-30,7.651458333333333
Harding Cutoff,2020-03-31,8.495833333333334
Harding Cutoff,2020-04-01,0.7138541666666667
Harding Cutoff,2020-04-02,-10.540729166666669
Harding Cutoff,2020-04-03,-11.231354166666666
Harding Cutoff,2020-04-04,-3.694375
Harding Cutoff,2020-04-05,3.424583333333333
Harding Cutoff,2020-04-06,9.211354166666666
Harding Cutoff,2020-04-07,11.238958333333333
Harding Cutoff,2020-04-08,6.420625
Harding Cutoff,2020-04-09,0.4354166666666667
Harding Cutoff,2020-04-10,4.168229166666666
Harding Cutoff,2020-04-11,2.7934375
Harding Cutoff,2020-04-12,-5.393229166666667
Harding Cutoff,2020-04-13,-8.100208333333333
Harding Cutoff,2020-04-14,-6.676875
Harding Cutoff,2020-04-15,-1.5848958333333334
Harding Cutoff,2020-04-16,-2.36375
Harding Cutoff,2020-04-17,0.7617708333333334
Harding Cutoff,2020-04-18,7.393020833333333
Harding Cutoff,2020-04-19,3.190625
Harding Cutoff,2020-04-20,8.4884375
Harding Cutoff,2020-04-21,12.239895833333334
Harding Cutoff,2020-04-22,13.522395833333334
Harding Cutoff,2020-04-23,10.785833333333333
Harding Cutoff,2020-04-24,8.1546875
Harding Cutoff,2020-04-25,7.908020833333333
Harding Cutoff,2020-04-26,12.433958333333331
Harding Cutoff,2020-04-27,14.527083333333334
Harding Cutoff,2020-04-28,10.770729166666667
Harding Cutoff,2020-04-29,10.458541666666669
Harding Cutoff,2020-04-30,14.576458333333331
Harding Cutoff,2020-05-01,15.652708333333331
Harding Cutoff,2020-05-02,12.093645833333332
Harding Cutoff,2020-05-03,13.673125
Harding Cutoff,2020-05-04,10.813333333333333
Harding Cutoff,2020-05-05,8.201145833333333
Harding Cutoff,2020-05-06,8.231041666666666
Harding Cutoff,2020-05-07,6.935104166666666
Harding Cutoff,2020-05-08,7.249479166666666
Harding Cutoff,2020-05-09,6.296354166666666
Harding Cutoff,2020-05-10,2.7794791666666665
Harding Cutoff,2020-05-11,1.635520833333333
Harding Cutoff,2020-05-12,2.400729166666667
Harding Cutoff,2020-05-13,7.610729166666666
Harding Cutoff,2020-05-14,10.271354166666669
Harding Cutoff,2020-05-15,10.819895833333334
Harding Cutoff,2020-05-16,9.255625
Harding Cutoff,2020-05-17,9.855416666666668
Harding Cutoff,2020-05-18,14.127083333333331
Harding Cutoff,2020-05-19,18.011770833333333
Harding Cutoff,2020-05-20,20.321979166666665
Harding Cutoff,2020-05-21,17.135104166666668
Harding Cutoff,2020-05-22,17.677291666666665
Harding Cutoff,2020-05-23,16.639895833333334
Harding Cutoff,2020-05-24,9.696666666666667
Harding Cutoff,2020-05-25,9.91875
Harding Cutoff,2020-05-26,14.554479166666669
Harding Cutoff,2020-05-27,15.573645833333334
Harding Cutoff,2020-05-28,14.281041666666669
Harding Cutoff,2020-05-29,14.005416666666669
Harding Cutoff,2020-05-30,14.672708333333333
Harding Cutoff,2020-05-31,18.173541666666665
Harding Cutoff,2020-06-01,20.6771875
Harding Cutoff,2020-06-02,20.242708333333333
Harding Cutoff,2020-06-03,19.038958333333333
Harding Cutoff,2020-06-04,18.795416666666668
Harding Cutoff,2020-06-05,17.711458333333333
Harding Cutoff,2020-06-06,18.938854166666665
Harding Cutoff,2020-06-07,19.10052083333333
Harding Cutoff,2020-06-08,16.339375
Harding Cutoff,2020-06-09,13.568958333333333
Harding Cutoff,2020-06-10,12.951666666666666
Harding Cutoff,2020-06-11,17.903229166666666
Harding Cutoff,2020-06-12,22.429270833333334
Harding Cutoff,2020-06-13,22.938125
Harding Cutoff,2020-06-14,24.9903125
Harding Cutoff,2020-06-15,18.9475
Harding Cutoff,2020-06-16,21.069791666666667
Harding Cutoff,2020-06-17,18.159166666666668
Harding Cutoff,2020-06-18,14.295416666666666
Harding Cutoff,2020-06-19,13.7640625
Harding Cutoff,2020-06-20,17.463020833333335
Harding Cutoff,2020-06-21,19.25333333333333
Harding Cutoff,2020-06-22,18.544791666666665
Harding Cutoff,2020-06-23,19.0446875
Harding Cutoff,2020-06-24,22.992291666666667
Harding Cutoff,2020-06-25,24.266145833333333
Harding Cutoff,2020-06-26,21.429791666666667
Harding Cutoff,2020-06-27,24.65177083333333
Harding Cutoff,2020-06-28,23.34979166666667
Harding Cutoff,2020-06-29,22.066145833333334
Harding Cutoff,2020-06-30,18.566770833333333
Harding Cutoff,2020-07-01,18.667708333333334
Harding Cutoff,2020-07-02,23.98270833333333
Harding Cutoff,2020-07-03,23.8690625
Harding Cutoff,2020-07-04,24.948541666666667
Harding Cutoff,2020-07-05,22.75302083333333
Harding Cutoff,2020-07-06,20.86541666666667
Harding Cutoff,2020-07-07,20.5596875
Harding Cutoff,2020-07-08,21.08125
Harding Cutoff,2020-07-09,21.041666666666668
Harding Cutoff,2020-07-10,21.828645833333333
Harding Cutoff,2020-07-11,21.35708333333333
Harding Cutoff,2020-07-12,23.040625
Harding Cutoff,2020-07-13,23.90875
Harding Cutoff,2020-07-14,15.963541666666666
Harding Cutoff,2020-07-15,19.331041666666668
Harding Cutoff,2020-07-16,22.9878125
Harding Cutoff,2020-07-17,25.41625
Harding Cutoff,2020-07-18,23.716354166666665
Harding Cutoff,2020-07-19,19.58770833333333
Harding Cutoff,2020-07-20,18.10125
Harding Cutoff,2020-07-21,19.695729166666663
Harding Cutoff,2020-07-22,23.6115625
Harding Cutoff,2020-07-23,26.602291666666662
Harding Cutoff,2020-07-24,23.768854166666667
Harding Cutoff,2020-07-25,23.466666666666665
Harding Cutoff,2020-07-26,21.954375
Harding Cutoff,2020-07-27,23.394895833333333
Harding Cutoff,2020-07-28,23.3784375
Harding Cutoff,2020-07-29,20.418020833333333
Harding Cutoff,2020-07-30,21.75677083333333
Harding Cutoff,2020-07-31,22.929583333333333
Harding Cutoff,2020-08-01,20.81583333333333
Harding Cutoff,2020-08-02,19.164895833333333
Harding Cutoff,2020-08-03,20.14625
Harding Cutoff,2020-08-04,21.02
Harding Cutoff,2020-08-05,22.22833333333333
Harding Cutoff,2020-08-06,22.577291666666667
Harding Cutoff,2020-08-07,23.343958333333333
Harding Cutoff,2020-08-08,24.078958333333333
Harding Cutoff,2020-08-09,23.68989583333333
Harding Cutoff,2020-08-10,19.656458333333333
Harding Cutoff,2020-08-11,22.9240625
Harding Cutoff,2020-08-12,23.75927083333333
Harding Cutoff,2020-08-13,25.6084375
Harding Cutoff,2020-08-14,21.242708333333333
Harding Cutoff,2020-08-15,22.433229166666667
Harding Cutoff,2020-08-16,24.038229166666667
Harding Cutoff,2020-08-17,25.092604166666668
Harding Cutoff,2020-08-18,27.61614583333333
Harding Cutoff,2020-08-19,29.0815625
Harding Cutoff,2020-08-20,27.9728125
Harding Cutoff,2020-08-21,25.308229166666667
Harding Cutoff,2020-08-22,26.166041666666665
Harding Cutoff,2020-08-23,25.267916666666668
Harding Cutoff,2020-08-24,21.540625
Harding Cutoff,2020-08-25,24.89364583333333
Harding Cutoff,2020-08-26,25.130625
Harding Cutoff,2020-08-27,23.357916666666668
Harding Cutoff,2020-08-28,19.2378125
Harding Cutoff,2020-08-29,19.260104166666668
Harding Cutoff,2020-08-30,20.397604166666667
Harding Cutoff,2020-08-31,10.8965625
Harding Cutoff,2020-09-01,16.878854166666667
Harding Cutoff,2020-09-02,22.241979166666667
Harding Cutoff,2020-09-03,17.026770833333334
Harding Cutoff,2020-09-04,19.596979166666667
Harding Cutoff,2020-09-05,21.168541666666663
Harding Cutoff,2020-09-06,22.5784375
Harding Cutoff,2020-09-07,10.431770833333331
Harding Cutoff,2020-09-08,4.136354166666667
Harding Cutoff,2020-09-09,4.808645833333333
Harding Cutoff,2020-09-10,10.013229166666669
Harding Cutoff,2020-09-11,11.490208333333332
Harding Cutoff,2020-09-12,15.678229166666666
Harding Cutoff,2020-09-13,17.279166666666665
Harding Cutoff,2020-09-14,15.032604166666667
Harding Cutoff,2020-09-15,21.030729166666667
Harding Cutoff,2020-09-16,14.6815625
Harding Cutoff,2020-09-17,13.976875
Harding Cutoff,2020-09-18,14.419375
Harding Cutoff,2020-09-19,16.002291666666668
Harding Cutoff,2020-09-20,19.23364583333333
Harding Cutoff,2020-09-21,17.6378125
Harding Cutoff,2020-09-22,18.429479166666667
Harding Cutoff,2020-09-23,21.65145833333333
Harding Cutoff,2020-09-24,20.037604166666668
Harding Cutoff,2020-09-25,18.786041666666662
Harding Cutoff,2020-09-26,15.704791666666669
Harding Cutoff,2020-09-27,11.082708333333333
Harding Cutoff,2020-09-28,9.453125
Harding Cutoff,2020-09-29,15.397395833333333
Harding Cutoff,2020-09-30,14.0284375
Harding Cutoff,2020-10-01,6.947604166666666
Harding Cutoff,2020-10-02,7.745625
Harding Cutoff,2020-10-03,11.692916666666669
Harding Cutoff,2020-10-04,11.3409375
Harding Cutoff,2020-10-05,15.9396875
Harding Cutoff,2020-10-06,16.9353125
Harding Cutoff,2020-10-07,15.7821875
Harding Cutoff,2020-10-08,14.257083333333334
Harding Cutoff,2020-10-09,17.358125
Harding Cutoff,2020-10-10,15.61125
Harding Cutoff,2020-10-11,15.342916666666667
Harding Cutoff,2020-10-12,7.9115625
Harding Cutoff,2020-10-13,8.774166666666666
Harding Cutoff,2020-10-14,9.378020833333334
Harding Cutoff,2020-10-15,2.218958333333333
Harding Cutoff,2020-10-16,2.489375
Harding Cutoff,2020-10-17,3.1264583333333333
Harding Cutoff,2020-10-18,-3.9257291666666654
Harding Cutoff,2020-10-19,-2.892708333333333
Harding Cutoff,2020-10-20,0.8345833333333333
Harding Cutoff,2020-10-21,-1.1376041666666667
Harding Cutoff,2020-10-22,-3.134375
Harding Cutoff,2020-10-23,-7.3096875
Harding Cutoff,2020-10-24,-7.415
Harding Cutoff,2020-10-25,-11.0190625
Harding Cutoff,2020-10-26,-14.2465625
Harding Cutoff,2020-10-27,-5.51625
Harding Cutoff,2020-10-28,2.8476041666666667
Harding Cutoff,2020-10-29,3.6007291666666665
Harding Cutoff,2020-10-30,8.453333333333333
Harding Cutoff,2020-10-31,8.310625
Harding Cutoff,2020-11-01,3.2295833333333333
Harding Cutoff,2020-11-02,10.5040625
Harding Cutoff,2020-11-03,12.720625
Harding Cutoff,2020-11-04,13.881666666666666
Harding Cutoff,2020-11-05,13.975104166666666
Harding Cutoff,2020-11-06,13.2240625
Harding Cutoff,2020-11-07,5.669583333333334
Harding Cutoff,2020-11-08,3.905729166666666
Harding Cutoff,2020-11-09,-6.475
Harding Cutoff,2020-11-10,-4.478125
Harding Cutoff,2020-11-11,-0.8330208333333333
Harding Cutoff,2020-11-12,-6.089791666666667
Harding Cutoff,2020-11-13,-1.7415625
Harding Cutoff,2020-11-14,2.776145833333333
Harding Cutoff,2020-11-15,-0.2645833333333333
Harding Cutoff,2020-11-16,3.5971875
Harding Cutoff,2020-11-17,3.860833333333333
Harding Cutoff,2020-11-18,9.319375
Harding Cutoff,2020-11-19,7.4459375
Harding Cutoff,2020-11-20,1.158125
Harding Cutoff,2020-11-21,0.0405208333333333
Harding Cutoff,2020-11-22,-0.1322916666666666
Harding Cutoff,2020-11-23,-3.981145833333333
Harding Cutoff,2020-11-24,-1.0038541666666667
Harding Cutoff,2020-11-25,0.3854166666666666
Harding Cutoff,2020-11-26,0.8246875
Harding Cutoff,2020-11-27,0.9411458333333332
Harding Cutoff,2020-11-28,3.901354166666666
Harding Cutoff,2020-11-29,-1.9436458333333333
Harding Cutoff,2020-11-30,-0.63125
Harding Cutoff,2020-12-01,1.3035416666666666
Harding Cutoff,2020-12-02,-2.184375
Harding Cutoff,2020-12-03,-1.0325
Harding Cutoff,2020-12-04,4.193020833333334
Harding Cutoff,2020-12-05,3.5728125
Harding Cutoff,2020-12-06,3.7226041666666654
Harding Cutoff,2020-12-07,3.8690625
Harding Cutoff,2020-12-08,7.766875
Harding Cutoff,2020-12-09,8.128541666666667
Harding Cutoff,2020-12-10,1.3719791666666667
Harding Cutoff,2020-12-11,-5.5021875
Harding Cutoff,2020-12-12,-7.698020833333333
Harding Cutoff,2020-12-13,-6.812604166666667
Harding Cutoff,2020-12-14,-11.8375
Harding Cutoff,2020-12-15,-7.153333333333333
Harding Cutoff,2020-12-16,-1.061770833333333
Harding Cutoff,2020-12-17,-2.091875
Harding Cutoff,2020-12-18,0.3690624999999999
Harding Cutoff,2020-12-19,-2.164895833333333
Harding Cutoff,2020-12-20,2.6138541666666666
Harding Cutoff,2020-12-21,2.319166666666667
Harding Cutoff,2020-12-22,4.450520833333333
Harding Cutoff,2020-12-23,-6.553125
Harding Cutoff,2020-12-24,-2.7929166666666667
Harding Cutoff,2020-12-25,3.2154166666666666
Harding Cutoff,2020-12-26,1.3483333333333334
Harding Cutoff,2020-12-27,-1.266354166666667
Harding Cutoff,2020-12-28,-6.398854166666666
Harding Cutoff,2020-12-29,-5.608854166666666
Harding Cutoff,2020-12-30,-5.844791666666667
Harding Cutoff,2020-12-31,-2.0116666666666667
Harding Cutoff,2021-01-01,-0.4346875
Harding Cutoff,2021-01-02,0.0567708333333333
Harding Cutoff,2021-01-03,0.0374999999999999
Harding Cutoff,2021-01-04,1.6346875
Harding Cutoff,2021-01-05,-0.3539583333333333
Harding Cutoff,2021-01-06,-0.3433333333333333
Harding Cutoff,2021-01-07,-5.1578125
Harding Cutoff,2021-01-08,-2.1344791666666665
Harding Cutoff,2021-01-09,-3.0860416666666666
Harding Cutoff,2021-01-10,-2.016770833333333
Harding Cutoff,2021-01-11,-0.4987499999999999
Harding Cutoff,2021-01-12,1.9632291666666664
Harding Cutoff,2021-01-13,4.6540625
Harding Cutoff,2021-01-14,1.4819791666666666
Harding Cutoff,2021-01-15,-3.4023958333333333
Harding Cutoff,2021-01-16,-0.0814583333333333
Harding Cutoff,2021-01-17,-2.6239583333333334
Harding Cutoff,2021-01-18,-0.769375
Harding Cutoff,2021-01-19,-2.2526041666666665
Harding Cutoff,2021-01-20,-0.4104166666666666
Harding Cutoff,2021-01-21,-4.2430208333333335
Harding Cutoff,2021-01-22,-6.272916666666666
Harding Cutoff,2021-01-23,-6.062708333333333
Harding Cutoff,2021-01-24,-8.890625
Harding Cutoff,2021-01-25,-7.228125
Harding Cutoff,2021-01-26,-9.4665625
Harding Cutoff,2021-01-27,-9.950833333333334
Harding Cutoff,2021-01-28,-7.7278125
Harding Cutoff,2021-01-29,-7.665208333333333
Harding Cutoff,2021-01-30,-6.004791666666667
Harding Cutoff,2021-01-31,-1.2795833333333333
Harding Cutoff,2021-02-01,0.9080208333333332
Harding Cutoff,2021-02-02,2.520625
Harding Cutoff,2021-02-03,2.0088541666666666
Harding Cutoff,2021-02-04,-6.179166666666667
Harding Cutoff,2021-02-05,-6.6379166666666665
Harding Cutoff,2021-02-06,-15.986354166666668
Harding Cutoff,2021-02-07,-18.98364583333333
Harding Cutoff,2021-02-08,-22.306979166666668
Harding Cutoff,2021-02-09,-21.424479166666668
Harding Cutoff,2021-02-10,-19.44427083333333
Harding Cutoff,2021-02-11,-22.10645833333333
Harding Cutoff,2021-02-12,-27.2978125
Harding Cutoff,2021-02-13,-24.21875
Harding Cutoff,2021-02-14,-25.01833333333333
Harding Cutoff,2021-02-15,-23.776354166666668
Harding Cutoff,2021-02-16,-19.3159375
Harding Cutoff,2021-02-17,-11.527083333333334
Harding Cutoff,2021-02-18,-11.3359375
Harding Cutoff,2021-02-19,-10.855208333333334
Harding Cutoff,2021-02-20,-3.039375
Harding Cutoff,2021-02-21,-1.5690625
Harding Cutoff,2021-02-22,4.8009375
Harding Cutoff,2021-02-23,2.9513541666666665
Harding Cutoff,2021-02-24,-2.1045833333333333
Harding Cutoff,2021-02-25,-3.161666666666666
Harding Cutoff,2021-02-26,1.5647916666666666
Harding Cutoff,2021-02-27,-2.592604166666667
Harding Cutoff,2021-02-28,-3.788854166666667
Harding Cutoff,2021-03-01,1.8026041666666668
Harding Cutoff,2021-03-02,5.389479166666667
Harding Cutoff,2021-03-03,7.035208333333333
Harding Cutoff,2021-03-04,7.591458333333334
Harding Cutoff,2021-03-05,7.755208333333333
Harding Cutoff,2021-03-06,5.8434375
Harding Cutoff,2021-03-07,9.105625
Harding Cutoff,2021-03-08,4.9340625000000005
Harding Cutoff,2021-03-09,5.408854166666667
Harding Cutoff,2021-03-10,-0.8624999999999999
Harding Cutoff,2021-03-11,-0.2711458333333333
Harding Cutoff,2021-03-12,0.3057291666666666
Harding Cutoff,2021-03-13,4.533854166666667
Harding Cutoff,2021-03-14,3.3829166666666666
Harding Cutoff,2021-03-15,-2.161770833333333
Harding Cutoff,2021-03-16,-1.2348958333333333
Harding Cutoff,2021-03-17,-0.3429166666666666
Harding Cutoff,2021-03-18,0.4748958333333333
Harding Cutoff,2021-03-19,2.1596875
Harding Cutoff,2021-03-20,8.625729166666666
Harding Cutoff,2021-03-21,4.595833333333333
Harding Cutoff,2021-03-22,4.116145833333333
Harding Cutoff,2021-03-23,5.866458333333333
Harding Cutoff,2021-03-24,2.553020833333333
Harding Cutoff,2021-03-25,3.611458333333333
Harding Cutoff,2021-03-26,2.7809375
Harding Cutoff,2021-03-27,2.279895833333333
Harding Cutoff,2021-03-28,5.1232291666666665
Harding Cutoff,2021-03-29,8.566354166666667
Harding Cutoff,2021-03-30,-3.5797916666666665
Harding Cutoff,2021-03-31,-1.9891666666666663
Harding Cutoff,2021-04-01,5.565416666666667
Harding Cutoff,2021-04-02,12.44375
Harding Cutoff,2021-04-03,14.120208333333334
Harding Cutoff,2021-04-04,15.983125
Harding Cutoff,2021-04-05,13.234583333333331
Harding Cutoff,2021-04-06,4.65125
Harding Cutoff,2021-04-07,4.123541666666667
Harding Cutoff,2021-04-08,9.261354166666669
Harding Cutoff,2021-04-09,5.758020833333333
Harding Cutoff,2021-04-10,6.913333333333333
Harding Cutoff,2021-04-11,5.031041666666667
Harding Cutoff,2021-04-12,-0.2842708333333333
Harding Cutoff,2021-04-13,-2.2996875
Harding Cutoff,2021-04-14,-2.4848958333333333
Harding Cutoff,2021-04-15,-0.7760416666666666
Harding Cutoff,2021-04-16,0.8595833333333334
Harding Cutoff,2021-04-17,3.470625
Harding Cutoff,2021-04-18,7.358958333333334
Harding Cutoff,2021-04-19,-1.714375
Harding Cutoff,2021-04-20,-2.195520833333333
Harding Cutoff,2021-04-21,-0.7875
Harding Cutoff,2021-04-22,3.709791666666667
Harding Cutoff,2021-04-23,1.55125
Harding Cutoff,2021-04-24,1.1329166666666668
Harding Cutoff,2021-04-25,5.699583333333333
Harding Cutoff,2021-04-26,7.724583333333333
Harding Cutoff,2021-04-27,9.016770833333334
Harding Cutoff,2021-04-28,11.244479166666666
Harding Cutoff,2021-04-29,13.436041666666666
Harding Cutoff,2021-04-30,17.206875
Harding Cutoff,2021-05-01,19.156666666666663
Harding Cutoff,2021-05-02,13.186354166666666
Harding Cutoff,2021-05-03,8.278958333333334
Harding Cutoff,2021-05-04,8.728958333333333
Harding Cutoff,2021-05-05,7.986770833333334
Harding Cutoff,2021-05-06,8.739791666666667
Harding Cutoff,2021-05-07,11.162291666666668
Harding Cutoff,2021-05-08,6.480833333333333
Harding Cutoff,2021-05-09,3.040208333333333
Harding Cutoff,2021-05-10,4.908333333333333
Harding Cutoff,2021-05-11,7.815416666666667
Harding Cutoff,2021-05-12,9.3103125
Harding Cutoff,2021-05-13,10.011979166666666
Harding Cutoff,2021-05-14,12.9190625
Harding Cutoff,2021-05-15,13.706666666666669
Harding Cutoff,2021-05-16,14.357395833333332
Harding Cutoff,2021-05-17,15.380416666666669
Harding Cutoff,2021-05-18,18.003333333333334
Harding Cutoff,2021-05-19,18.923125
Harding Cutoff,2021-05-20,18.626041666666666
Harding Cutoff,2021-05-21,8.160104166666667
Harding Cutoff,2021-05-22,5.190833333333333
Harding Cutoff,2021-05-23,9.289375
Harding Cutoff,2021-05-24,13.4084375
Harding Cutoff,2021-05-25,15.075833333333334
Harding Cutoff,2021-05-26,7.524166666666667
Harding Cutoff,2021-05-27,4.51375
Harding Cutoff,2021-05-28,8.208645833333334
Harding Cutoff,2021-05-29,13.460416666666667
Harding Cutoff,2021-05-30,14.278020833333333
Harding Cutoff,2021-05-31,16.688229166666666
Harding Cutoff,2021-06-01,19.560625
Harding Cutoff,2021-06-02,20.101666666666667
Harding Cutoff,2021-06-03,23.34
Harding Cutoff,2021-06-04,25.43177083333333
Harding Cutoff,2021-06-05,26.887816091954026
Harding Cutoff,2021-06-06,21.6840625
Harding Cutoff,2021-06-07,22.401666666666667
Harding Cutoff,2021-06-08,24.75197916666667
Harding Cutoff,2021-06-09,22.393125
Harding Cutoff,2021-06-10,26.4315625
Harding Cutoff,2021-06-11,20.313541666666666
Harding Cutoff,2021-06-12,19.60020833333333
Harding Cutoff,2021-06-13,22.850416666666668
Harding Cutoff,2021-06-14,22.636875
Harding Cutoff,2021-06-15,25.97854166666667
Harding Cutoff,2021-06-16,26.40625
Harding Cutoff,2021-06-17,22.49427083333333
Harding Cutoff,2021-06-18,23.721666666666668
Harding Cutoff,2021-06-19,21.322604166666668
Harding Cutoff,2021-06-20,19.21291666666667
Harding Cutoff,2021-06-21,16.643958333333334
Harding Cutoff,2021-06-22,19.997604166666665
Harding Cutoff,2021-06-23,26.752604166666668
Harding Cutoff,2021-06-24,23.677604166666665
Harding Cutoff,2021-06-25,18.6890625
Harding Cutoff,2021-06-26,16.9309375
Harding Cutoff,2021-06-27,18.6125
Harding Cutoff,2021-06-28,19.293541666666663
Harding Cutoff,2021-06-29,21.00552083333333
Harding Cutoff,2021-06-30,23.855208333333334
Harding Cutoff,2021-07-01,25.4553125
Harding Cutoff,2021-07-02,26.67333333333333
Harding Cutoff,2021-07-03,25.867083333333333
Harding Cutoff,2021-07-04,28.56427083333333
Harding Cutoff,2021-07-05,25.706354166666667
Harding Cutoff,2021-07-06,21.205416666666668
Harding Cutoff,2021-07-07,20.830625
Harding Cutoff,2021-07-08,22.8809375
Harding Cutoff,2021-07-09,22.226145833333334
Harding Cutoff,2021-07-10,21.182604166666668
Harding Cutoff,2021-07-11,23.2434375
Harding Cutoff,2021-07-12,23.645104166666663
Harding Cutoff,2021-07-13,21.58770833333333
Harding Cutoff,2021-07-14,18.58416666666667
Harding Cutoff,2021-07-15,21.661875
Harding Cutoff,2021-07-16,23.68875
Harding Cutoff,2021-07-17,24.00125
Harding Cutoff,2021-07-18,25.854791666666667
Harding Cutoff,2021-07-19,26.9253125
Harding Cutoff,2021-07-20,26.691458333333333
Harding Cutoff,2021-07-21,27.2203125
Harding Cutoff,2021-07-22,27.673854166666665
Harding Cutoff,2021-07-23,23.612604166666667
Harding Cutoff,2021-07-24,25.503541666666667
Harding Cutoff,2021-07-25,26.055625
Harding Cutoff,2021-07-26,28.920416666666668
Harding Cutoff,2021-07-27,29.608541666666667
Harding Cutoff,2021-07-28,30.36851063829788
Harding Cutoff,2021-07-29,23.11145833333333
Harding Cutoff,2021-07-30,19.936354166666668
Harding Cutoff,2021-07-31,23.33739583333333
Harding Cutoff,2021-08-01,23.8903125
Harding Cutoff,2021-08-02,24.63052083333333
Harding Cutoff,2021-08-03,23.4528125
Harding Cutoff,2021-08-04,25.70614583333333
Harding Cutoff,2021-08-05,24.27895833333333
Harding Cutoff,2021-08-06,22.9671875
Harding Cutoff,2021-08-07,23.405833333333334
Harding Cutoff,2021-08-08,25.52541666666667
Harding Cutoff,2021-08-09,22.83770833333333
Harding Cutoff,2021-08-10,22.4184375
Harding Cutoff,2021-08-11,23.940729166666667
Harding Cutoff,2021-08-12,21.876875
Harding Cutoff,2021-08-13,20.914479166666663
Harding Cutoff,2021-08-14,24.494375
Harding Cutoff,2021-08-15,27.46375
Harding Cutoff,2021-08-16,28.3728125
Harding Cutoff,2021-08-17,30.46375
Harding Cutoff,2021-08-18,23.986979166666668
Harding Cutoff,2021-08-19,15.384479166666669
Harding Cutoff,2021-08-20,14.563020833333333
Harding Cutoff,2021-08-21,14.456875
Harding Cutoff,2021-08-22,20.48635416666667
Harding Cutoff,2021-08-23,21.445
Harding Cutoff,2021-08-24,21.118020833333333
Harding Cutoff,2021-08-25,17.606354166666666
Harding Cutoff,2021-08-26,18.164270833333333
Harding Cutoff,2021-08-27,17.952604166666667
Harding Cutoff,2021-08-28,15.935729166666668
Harding Cutoff,2021-08-29,15.906145833333332
Harding Cutoff,2021-08-30,19.715625
Harding Cutoff,2021-08-31,22.586666666666662
Harding Cutoff,2021-09-01,21.00520833333333
Harding Cutoff,2021-09-02,19.5928125
Harding Cutoff,2021-09-03,15.852291666666666
Harding Cutoff,2021-09-04,13.880833333333332
Harding Cutoff,2021-09-05,20.0403125
Harding Cutoff,2021-09-06,23.587604166666665
Harding Cutoff,2021-09-07,19.8190625
Harding Cutoff,2021-09-08,19.149270833333333
Harding Cutoff,2021-09-09,19.348229166666663
